product_1,product_2,count,pct_of_transactions
PROD00307,PROD00487,1,0.035486160397444996
PROD00288,PROD00392,1,0.035486160397444996
PROD00315,PROD00351,1,0.035486160397444996
PROD00315,PROD00420,1,0.035486160397444996
PROD00351,PROD00420,1,0.035486160397444996
PROD00087,PROD00308,1,0.035486160397444996
PROD00432,PROD00489,1,0.035486160397444996
PROD00220,PROD00325,1,0.035486160397444996
PROD00421,PROD00484,1,0.035486160397444996
PROD00109,PROD00174,1,0.035486160397444996
PROD00109,PROD00449,1,0.035486160397444996
PROD00174,PROD00449,1,0.035486160397444996
PROD00146,PROD00365,1,0.035486160397444996
PROD00134,PROD00343,1,0.035486160397444996
PROD00012,PROD00316,1,0.035486160397444996
PROD00226,PROD00328,1,0.035486160397444996
PROD00013,PROD00073,1,0.035486160397444996
PROD00298,PROD00396,1,0.035486160397444996
PROD00102,PROD00266,1,0.035486160397444996
PROD00150,PROD00268,1,0.035486160397444996
PROD00028,PROD00407,1,0.035486160397444996
PROD00007,PROD00350,1,0.035486160397444996
PROD00035,PROD00093,1,0.035486160397444996
PROD00130,PROD00317,1,0.035486160397444996
PROD00130,PROD00323,1,0.035486160397444996
PROD00130,PROD00413,1,0.035486160397444996
PROD00317,PROD00323,1,0.035486160397444996
PROD00317,PROD00413,1,0.035486160397444996
PROD00323,PROD00413,1,0.035486160397444996
PROD00055,PROD00351,1,0.035486160397444996
PROD00055,PROD00489,1,0.035486160397444996
PROD00351,PROD00489,1,0.035486160397444996
PROD00194,PROD00197,1,0.035486160397444996
PROD00194,PROD00365,1,0.035486160397444996
PROD00194,PROD00449,1,0.035486160397444996
PROD00197,PROD00365,1,0.035486160397444996
PROD00197,PROD00449,1,0.035486160397444996
PROD00365,PROD00449,1,0.035486160397444996
PROD00038,PROD00085,1,0.035486160397444996
PROD00038,PROD00131,1,0.035486160397444996
PROD00085,PROD00131,1,0.035486160397444996
PROD00116,PROD00454,1,0.035486160397444996
PROD00112,PROD00381,1,0.035486160397444996
PROD00279,PROD00419,1,0.035486160397444996
PROD00135,PROD00178,1,0.035486160397444996
PROD00135,PROD00229,1,0.035486160397444996
PROD00178,PROD00229,1,0.035486160397444996
PROD00354,PROD00456,1,0.035486160397444996
PROD00119,PROD00451,1,0.035486160397444996
PROD00232,PROD00392,1,0.035486160397444996
PROD00246,PROD00379,1,0.035486160397444996
PROD00246,PROD00425,1,0.035486160397444996
PROD00379,PROD00425,1,0.035486160397444996
PROD00103,PROD00135,1,0.035486160397444996
PROD00103,PROD00141,1,0.035486160397444996
PROD00135,PROD00141,1,0.035486160397444996
PROD00135,PROD00477,1,0.035486160397444996
PROD00141,PROD00477,1,0.035486160397444996
PROD00072,PROD00201,1,0.035486160397444996
PROD00054,PROD00216,1,0.035486160397444996
PROD00225,PROD00245,1,0.035486160397444996
PROD00094,PROD00394,1,0.035486160397444996
PROD00094,PROD00436,1,0.035486160397444996
PROD00394,PROD00436,1,0.035486160397444996
PROD00270,PROD00364,1,0.035486160397444996
PROD00091,PROD00147,1,0.035486160397444996
PROD00091,PROD00277,1,0.035486160397444996
PROD00147,PROD00277,1,0.035486160397444996
PROD00097,PROD00340,1,0.035486160397444996
PROD00051,PROD00053,1,0.035486160397444996
PROD00003,PROD00303,1,0.035486160397444996
PROD00003,PROD00427,1,0.035486160397444996
PROD00303,PROD00427,1,0.035486160397444996
PROD00305,PROD00376,1,0.035486160397444996
PROD00001,PROD00127,1,0.035486160397444996
PROD00001,PROD00358,1,0.035486160397444996
PROD00127,PROD00358,1,0.035486160397444996
PROD00088,PROD00293,1,0.035486160397444996
PROD00088,PROD00378,1,0.035486160397444996
PROD00088,PROD00482,1,0.035486160397444996
PROD00293,PROD00378,1,0.035486160397444996
PROD00293,PROD00482,1,0.035486160397444996
PROD00378,PROD00482,1,0.035486160397444996
PROD00086,PROD00361,1,0.035486160397444996
PROD00086,PROD00452,1,0.035486160397444996
PROD00361,PROD00452,1,0.035486160397444996
PROD00073,PROD00313,1,0.035486160397444996
PROD00144,PROD00173,1,0.035486160397444996
PROD00144,PROD00263,1,0.035486160397444996
PROD00173,PROD00263,1,0.035486160397444996
PROD00029,PROD00286,1,0.035486160397444996
PROD00029,PROD00425,1,0.035486160397444996
PROD00165,PROD00352,1,0.035486160397444996
PROD00229,PROD00352,1,0.035486160397444996
PROD00281,PROD00353,1,0.035486160397444996
PROD00195,PROD00439,1,0.035486160397444996
PROD00070,PROD00467,1,0.035486160397444996
PROD00068,PROD00343,1,0.035486160397444996
PROD00397,PROD00456,1,0.035486160397444996
PROD00137,PROD00257,1,0.035486160397444996
PROD00021,PROD00247,1,0.035486160397444996
PROD00274,PROD00331,1,0.035486160397444996
PROD00051,PROD00080,1,0.035486160397444996
PROD00051,PROD00225,1,0.035486160397444996
PROD00080,PROD00225,1,0.035486160397444996
PROD00158,PROD00471,1,0.035486160397444996
PROD00029,PROD00265,1,0.035486160397444996
PROD00029,PROD00355,1,0.035486160397444996
PROD00265,PROD00355,1,0.035486160397444996
PROD00038,PROD00204,1,0.035486160397444996
PROD00184,PROD00188,1,0.035486160397444996
PROD00184,PROD00487,1,0.035486160397444996
PROD00188,PROD00487,1,0.035486160397444996
PROD00269,PROD00465,1,0.035486160397444996
PROD00220,PROD00424,1,0.035486160397444996
PROD00344,PROD00391,1,0.035486160397444996
PROD00056,PROD00069,1,0.035486160397444996
PROD00056,PROD00074,1,0.035486160397444996
PROD00056,PROD00418,1,0.035486160397444996
PROD00069,PROD00074,1,0.035486160397444996
PROD00069,PROD00418,1,0.035486160397444996
PROD00074,PROD00418,1,0.035486160397444996
PROD00060,PROD00326,1,0.035486160397444996
PROD00060,PROD00482,1,0.035486160397444996
PROD00326,PROD00482,1,0.035486160397444996
PROD00386,PROD00460,1,0.035486160397444996
PROD00386,PROD00495,1,0.035486160397444996
PROD00460,PROD00495,1,0.035486160397444996
PROD00021,PROD00306,1,0.035486160397444996
PROD00043,PROD00403,1,0.035486160397444996
PROD00249,PROD00349,1,0.035486160397444996
PROD00097,PROD00101,1,0.035486160397444996
PROD00097,PROD00355,1,0.035486160397444996
PROD00101,PROD00355,1,0.035486160397444996
PROD00156,PROD00258,1,0.035486160397444996
PROD00156,PROD00417,1,0.035486160397444996
PROD00258,PROD00417,1,0.035486160397444996
PROD00080,PROD00367,1,0.035486160397444996
PROD00127,PROD00274,1,0.035486160397444996
PROD00084,PROD00187,1,0.035486160397444996
PROD00084,PROD00378,1,0.035486160397444996
PROD00084,PROD00260,1,0.035486160397444996
PROD00117,PROD00268,1,0.035486160397444996
PROD00050,PROD00242,1,0.035486160397444996
PROD00050,PROD00434,1,0.035486160397444996
PROD00242,PROD00434,1,0.035486160397444996
PROD00358,PROD00448,1,0.035486160397444996
PROD00358,PROD00489,1,0.035486160397444996
PROD00448,PROD00489,1,0.035486160397444996
PROD00220,PROD00304,1,0.035486160397444996
PROD00220,PROD00346,1,0.035486160397444996
PROD00304,PROD00346,1,0.035486160397444996
PROD00122,PROD00401,1,0.035486160397444996
PROD00057,PROD00406,1,0.035486160397444996
PROD00023,PROD00421,1,0.035486160397444996
PROD00224,PROD00431,1,0.035486160397444996
PROD00070,PROD00358,1,0.035486160397444996
PROD00045,PROD00436,1,0.035486160397444996
PROD00045,PROD00494,1,0.035486160397444996
PROD00436,PROD00494,1,0.035486160397444996
PROD00111,PROD00211,1,0.035486160397444996
PROD00111,PROD00388,1,0.035486160397444996
PROD00211,PROD00388,1,0.035486160397444996
PROD00014,PROD00331,1,0.035486160397444996
PROD00221,PROD00457,1,0.035486160397444996
PROD00253,PROD00358,1,0.035486160397444996
PROD00032,PROD00433,1,0.035486160397444996
PROD00276,PROD00408,1,0.035486160397444996
PROD00276,PROD00480,1,0.035486160397444996
PROD00408,PROD00480,1,0.035486160397444996
PROD00207,PROD00252,1,0.035486160397444996
PROD00296,PROD00387,1,0.035486160397444996
PROD00103,PROD00107,1,0.035486160397444996
PROD00103,PROD00261,1,0.035486160397444996
PROD00107,PROD00261,1,0.035486160397444996
PROD00124,PROD00136,1,0.035486160397444996
PROD00124,PROD00335,1,0.035486160397444996
PROD00136,PROD00335,1,0.035486160397444996
PROD00035,PROD00134,1,0.035486160397444996
PROD00409,PROD00417,1,0.035486160397444996
PROD00190,PROD00233,1,0.035486160397444996
PROD00135,PROD00225,1,0.035486160397444996
PROD00135,PROD00297,1,0.035486160397444996
PROD00225,PROD00297,1,0.035486160397444996
PROD00225,PROD00439,1,0.035486160397444996
PROD00297,PROD00439,1,0.035486160397444996
PROD00266,PROD00354,1,0.035486160397444996
PROD00266,PROD00394,1,0.035486160397444996
PROD00354,PROD00394,1,0.035486160397444996
PROD00225,PROD00413,1,0.035486160397444996
PROD00063,PROD00430,1,0.035486160397444996
PROD00063,PROD00453,1,0.035486160397444996
PROD00430,PROD00453,1,0.035486160397444996
PROD00011,PROD00358,1,0.035486160397444996
PROD00039,PROD00071,1,0.035486160397444996
PROD00071,PROD00258,1,0.035486160397444996
PROD00022,PROD00234,1,0.035486160397444996
PROD00022,PROD00352,1,0.035486160397444996
PROD00234,PROD00352,1,0.035486160397444996
PROD00066,PROD00138,1,0.035486160397444996
PROD00093,PROD00440,1,0.035486160397444996
PROD00153,PROD00443,1,0.035486160397444996
PROD00153,PROD00462,1,0.035486160397444996
PROD00443,PROD00462,1,0.035486160397444996
PROD00083,PROD00173,1,0.035486160397444996
PROD00022,PROD00096,1,0.035486160397444996
PROD00031,PROD00295,1,0.035486160397444996
PROD00259,PROD00304,1,0.035486160397444996
PROD00259,PROD00315,1,0.035486160397444996
PROD00259,PROD00371,1,0.035486160397444996
PROD00304,PROD00315,1,0.035486160397444996
PROD00304,PROD00371,1,0.035486160397444996
PROD00315,PROD00371,1,0.035486160397444996
PROD00153,PROD00482,1,0.035486160397444996
PROD00122,PROD00487,1,0.035486160397444996
PROD00009,PROD00267,1,0.035486160397444996
PROD00137,PROD00295,1,0.035486160397444996
PROD00056,PROD00306,1,0.035486160397444996
PROD00034,PROD00251,1,0.035486160397444996
PROD00007,PROD00043,1,0.035486160397444996
PROD00007,PROD00055,1,0.035486160397444996
PROD00007,PROD00388,1,0.035486160397444996
PROD00043,PROD00055,1,0.035486160397444996
PROD00043,PROD00388,1,0.035486160397444996
PROD00055,PROD00388,1,0.035486160397444996
PROD00253,PROD00459,1,0.035486160397444996
PROD00312,PROD00459,1,0.035486160397444996
PROD00283,PROD00405,1,0.035486160397444996
PROD00364,PROD00433,1,0.035486160397444996
PROD00056,PROD00337,1,0.035486160397444996
PROD00146,PROD00299,1,0.035486160397444996
PROD00233,PROD00297,1,0.035486160397444996
PROD00233,PROD00423,1,0.035486160397444996
PROD00297,PROD00423,1,0.035486160397444996
PROD00136,PROD00340,1,0.035486160397444996
PROD00252,PROD00257,1,0.035486160397444996
PROD00072,PROD00163,1,0.035486160397444996
PROD00235,PROD00476,1,0.035486160397444996
PROD00195,PROD00391,1,0.035486160397444996
PROD00195,PROD00443,1,0.035486160397444996
PROD00195,PROD00491,1,0.035486160397444996
PROD00391,PROD00443,1,0.035486160397444996
PROD00391,PROD00491,1,0.035486160397444996
PROD00443,PROD00491,1,0.035486160397444996
PROD00028,PROD00065,1,0.035486160397444996
PROD00028,PROD00219,1,0.035486160397444996
PROD00065,PROD00219,1,0.035486160397444996
PROD00207,PROD00224,1,0.035486160397444996
PROD00207,PROD00303,1,0.035486160397444996
PROD00207,PROD00344,1,0.035486160397444996
PROD00224,PROD00303,1,0.035486160397444996
PROD00303,PROD00344,1,0.035486160397444996
PROD00024,PROD00049,1,0.035486160397444996
PROD00024,PROD00066,1,0.035486160397444996
PROD00049,PROD00066,1,0.035486160397444996
PROD00174,PROD00409,1,0.035486160397444996
PROD00158,PROD00324,1,0.035486160397444996
PROD00119,PROD00480,1,0.035486160397444996
PROD00229,PROD00238,1,0.035486160397444996
PROD00229,PROD00422,1,0.035486160397444996
PROD00238,PROD00422,1,0.035486160397444996
PROD00053,PROD00328,1,0.035486160397444996
PROD00029,PROD00329,1,0.035486160397444996
PROD00094,PROD00295,1,0.035486160397444996
PROD00094,PROD00327,1,0.035486160397444996
PROD00295,PROD00327,1,0.035486160397444996
PROD00148,PROD00241,1,0.035486160397444996
PROD00148,PROD00256,1,0.035486160397444996
PROD00241,PROD00256,1,0.035486160397444996
PROD00080,PROD00259,1,0.035486160397444996
PROD00080,PROD00382,1,0.035486160397444996
PROD00259,PROD00382,1,0.035486160397444996
PROD00081,PROD00175,1,0.035486160397444996
PROD00031,PROD00192,1,0.035486160397444996
PROD00031,PROD00376,1,0.035486160397444996
PROD00192,PROD00376,1,0.035486160397444996
PROD00130,PROD00140,1,0.035486160397444996
PROD00130,PROD00267,1,0.035486160397444996
PROD00140,PROD00267,1,0.035486160397444996
PROD00296,PROD00456,1,0.035486160397444996
PROD00017,PROD00092,1,0.035486160397444996
PROD00074,PROD00130,1,0.035486160397444996
PROD00074,PROD00239,1,0.035486160397444996
PROD00074,PROD00288,1,0.035486160397444996
PROD00130,PROD00239,1,0.035486160397444996
PROD00130,PROD00288,1,0.035486160397444996
PROD00239,PROD00288,1,0.035486160397444996
PROD00089,PROD00352,1,0.035486160397444996
PROD00188,PROD00333,1,0.035486160397444996
PROD00399,PROD00424,1,0.035486160397444996
PROD00072,PROD00484,1,0.035486160397444996
PROD00247,PROD00302,1,0.035486160397444996
PROD00104,PROD00355,1,0.035486160397444996
PROD00232,PROD00411,1,0.035486160397444996
PROD00117,PROD00297,1,0.035486160397444996
PROD00044,PROD00401,1,0.035486160397444996
PROD00120,PROD00251,1,0.035486160397444996
PROD00291,PROD00478,1,0.035486160397444996
PROD00218,PROD00219,1,0.035486160397444996
PROD00203,PROD00381,1,0.035486160397444996
PROD00169,PROD00205,1,0.035486160397444996
PROD00039,PROD00483,1,0.035486160397444996
PROD00141,PROD00157,1,0.035486160397444996
PROD00141,PROD00293,1,0.035486160397444996
PROD00157,PROD00293,1,0.035486160397444996
PROD00099,PROD00263,1,0.035486160397444996
PROD00008,PROD00168,1,0.035486160397444996
PROD00260,PROD00325,1,0.035486160397444996
PROD00260,PROD00484,1,0.035486160397444996
PROD00325,PROD00484,1,0.035486160397444996
PROD00294,PROD00489,1,0.035486160397444996
PROD00149,PROD00435,1,0.035486160397444996
PROD00072,PROD00305,1,0.035486160397444996
PROD00172,PROD00232,1,0.035486160397444996
PROD00140,PROD00477,1,0.035486160397444996
PROD00463,PROD00477,1,0.035486160397444996
PROD00046,PROD00151,1,0.035486160397444996
PROD00108,PROD00482,1,0.035486160397444996
PROD00275,PROD00350,1,0.035486160397444996
PROD00275,PROD00359,1,0.035486160397444996
PROD00350,PROD00359,1,0.035486160397444996
PROD00091,PROD00208,1,0.035486160397444996
PROD00176,PROD00306,1,0.035486160397444996
PROD00165,PROD00251,1,0.035486160397444996
PROD00022,PROD00140,1,0.035486160397444996
PROD00101,PROD00119,1,0.035486160397444996
PROD00101,PROD00196,1,0.035486160397444996
PROD00101,PROD00423,1,0.035486160397444996
PROD00119,PROD00196,1,0.035486160397444996
PROD00119,PROD00423,1,0.035486160397444996
PROD00196,PROD00423,1,0.035486160397444996
PROD00149,PROD00288,1,0.035486160397444996
PROD00328,PROD00382,1,0.035486160397444996
PROD00085,PROD00113,1,0.035486160397444996
PROD00085,PROD00493,1,0.035486160397444996
PROD00113,PROD00493,1,0.035486160397444996
PROD00079,PROD00474,1,0.035486160397444996
PROD00009,PROD00414,1,0.035486160397444996
PROD00319,PROD00346,1,0.035486160397444996
PROD00401,PROD00482,1,0.035486160397444996
PROD00092,PROD00440,1,0.035486160397444996
PROD00373,PROD00409,1,0.035486160397444996
PROD00306,PROD00481,1,0.035486160397444996
PROD00080,PROD00221,1,0.035486160397444996
PROD00012,PROD00107,1,0.035486160397444996
PROD00012,PROD00360,1,0.035486160397444996
PROD00107,PROD00360,1,0.035486160397444996
PROD00039,PROD00153,1,0.035486160397444996
PROD00039,PROD00385,1,0.035486160397444996
PROD00153,PROD00385,1,0.035486160397444996
PROD00003,PROD00249,1,0.035486160397444996
PROD00003,PROD00371,1,0.035486160397444996
PROD00249,PROD00371,1,0.035486160397444996
PROD00025,PROD00280,1,0.035486160397444996
PROD00401,PROD00420,1,0.035486160397444996
PROD00015,PROD00084,1,0.035486160397444996
PROD00015,PROD00328,1,0.035486160397444996
PROD00084,PROD00328,1,0.035486160397444996
PROD00125,PROD00194,1,0.035486160397444996
PROD00124,PROD00307,1,0.035486160397444996
PROD00115,PROD00178,1,0.035486160397444996
PROD00255,PROD00342,1,0.035486160397444996
PROD00014,PROD00217,1,0.035486160397444996
PROD00014,PROD00436,1,0.035486160397444996
PROD00326,PROD00435,1,0.035486160397444996
PROD00192,PROD00362,1,0.035486160397444996
PROD00161,PROD00398,1,0.035486160397444996
PROD00161,PROD00402,1,0.035486160397444996
PROD00398,PROD00402,1,0.035486160397444996
PROD00213,PROD00307,1,0.035486160397444996
PROD00119,PROD00120,1,0.035486160397444996
PROD00119,PROD00370,1,0.035486160397444996
PROD00120,PROD00370,1,0.035486160397444996
PROD00036,PROD00099,1,0.035486160397444996
PROD00036,PROD00372,1,0.035486160397444996
PROD00099,PROD00372,1,0.035486160397444996
PROD00008,PROD00009,1,0.035486160397444996
PROD00008,PROD00303,1,0.035486160397444996
PROD00008,PROD00319,1,0.035486160397444996
PROD00009,PROD00303,1,0.035486160397444996
PROD00009,PROD00319,1,0.035486160397444996
PROD00303,PROD00319,1,0.035486160397444996
PROD00215,PROD00250,1,0.035486160397444996
PROD00215,PROD00316,1,0.035486160397444996
PROD00250,PROD00316,1,0.035486160397444996
PROD00055,PROD00484,1,0.035486160397444996
PROD00068,PROD00289,1,0.035486160397444996
PROD00068,PROD00420,1,0.035486160397444996
PROD00289,PROD00420,1,0.035486160397444996
PROD00073,PROD00181,1,0.035486160397444996
PROD00073,PROD00225,1,0.035486160397444996
PROD00073,PROD00305,1,0.035486160397444996
PROD00181,PROD00225,1,0.035486160397444996
PROD00181,PROD00305,1,0.035486160397444996
PROD00225,PROD00305,1,0.035486160397444996
PROD00132,PROD00292,1,0.035486160397444996
PROD00163,PROD00443,1,0.035486160397444996
PROD00001,PROD00082,1,0.035486160397444996
PROD00050,PROD00082,1,0.035486160397444996
PROD00116,PROD00484,1,0.035486160397444996
PROD00048,PROD00343,1,0.035486160397444996
PROD00121,PROD00287,1,0.035486160397444996
PROD00188,PROD00254,1,0.035486160397444996
PROD00172,PROD00385,1,0.035486160397444996
PROD00024,PROD00063,1,0.035486160397444996
PROD00024,PROD00179,1,0.035486160397444996
PROD00063,PROD00179,1,0.035486160397444996
PROD00213,PROD00281,1,0.035486160397444996
PROD00213,PROD00429,1,0.035486160397444996
PROD00281,PROD00429,1,0.035486160397444996
PROD00086,PROD00272,1,0.035486160397444996
PROD00086,PROD00409,1,0.035486160397444996
PROD00272,PROD00409,1,0.035486160397444996
PROD00146,PROD00412,1,0.035486160397444996
PROD00314,PROD00445,1,0.035486160397444996
PROD00093,PROD00418,1,0.035486160397444996
PROD00118,PROD00429,1,0.035486160397444996
PROD00238,PROD00323,1,0.035486160397444996
PROD00154,PROD00461,1,0.035486160397444996
PROD00154,PROD00472,1,0.035486160397444996
PROD00428,PROD00461,1,0.035486160397444996
PROD00428,PROD00472,1,0.035486160397444996
PROD00461,PROD00472,1,0.035486160397444996
PROD00022,PROD00132,1,0.035486160397444996
PROD00086,PROD00239,1,0.035486160397444996
PROD00157,PROD00176,1,0.035486160397444996
PROD00157,PROD00353,1,0.035486160397444996
PROD00176,PROD00353,1,0.035486160397444996
PROD00070,PROD00089,1,0.035486160397444996
PROD00070,PROD00111,1,0.035486160397444996
PROD00089,PROD00111,1,0.035486160397444996
PROD00310,PROD00462,1,0.035486160397444996
PROD00120,PROD00415,1,0.035486160397444996
PROD00051,PROD00469,1,0.035486160397444996
PROD00237,PROD00449,1,0.035486160397444996
PROD00012,PROD00187,1,0.035486160397444996
PROD00012,PROD00189,1,0.035486160397444996
PROD00187,PROD00189,1,0.035486160397444996
PROD00075,PROD00149,1,0.035486160397444996
PROD00041,PROD00127,1,0.035486160397444996
PROD00056,PROD00137,1,0.035486160397444996
PROD00056,PROD00142,1,0.035486160397444996
PROD00137,PROD00142,1,0.035486160397444996
PROD00005,PROD00058,1,0.035486160397444996
PROD00005,PROD00154,1,0.035486160397444996
PROD00005,PROD00326,1,0.035486160397444996
PROD00058,PROD00154,1,0.035486160397444996
PROD00058,PROD00326,1,0.035486160397444996
PROD00154,PROD00326,1,0.035486160397444996
PROD00226,PROD00318,1,0.035486160397444996
PROD00318,PROD00361,1,0.035486160397444996
PROD00106,PROD00233,1,0.035486160397444996
PROD00106,PROD00432,1,0.035486160397444996
PROD00233,PROD00432,1,0.035486160397444996
PROD00066,PROD00376,1,0.035486160397444996
PROD00165,PROD00489,1,0.035486160397444996
PROD00207,PROD00448,1,0.035486160397444996
PROD00216,PROD00263,1,0.035486160397444996
PROD00055,PROD00444,1,0.035486160397444996
PROD00146,PROD00267,1,0.035486160397444996
PROD00049,PROD00260,1,0.035486160397444996
PROD00065,PROD00211,1,0.035486160397444996
PROD00043,PROD00315,1,0.035486160397444996
PROD00043,PROD00394,1,0.035486160397444996
PROD00043,PROD00434,1,0.035486160397444996
PROD00315,PROD00394,1,0.035486160397444996
PROD00315,PROD00434,1,0.035486160397444996
PROD00394,PROD00434,1,0.035486160397444996
PROD00057,PROD00197,1,0.035486160397444996
PROD00048,PROD00274,1,0.035486160397444996
PROD00041,PROD00117,1,0.035486160397444996
PROD00132,PROD00160,1,0.035486160397444996
PROD00132,PROD00233,1,0.035486160397444996
PROD00132,PROD00250,1,0.035486160397444996
PROD00160,PROD00233,1,0.035486160397444996
PROD00160,PROD00250,1,0.035486160397444996
PROD00233,PROD00250,1,0.035486160397444996
PROD00180,PROD00438,1,0.035486160397444996
PROD00150,PROD00307,1,0.035486160397444996
PROD00150,PROD00448,1,0.035486160397444996
PROD00307,PROD00448,1,0.035486160397444996
PROD00022,PROD00296,1,0.035486160397444996
PROD00022,PROD00473,1,0.035486160397444996
PROD00296,PROD00473,1,0.035486160397444996
PROD00252,PROD00409,1,0.035486160397444996
PROD00246,PROD00389,1,0.035486160397444996
PROD00246,PROD00402,1,0.035486160397444996
PROD00389,PROD00402,1,0.035486160397444996
PROD00018,PROD00054,1,0.035486160397444996
PROD00018,PROD00418,1,0.035486160397444996
PROD00054,PROD00418,1,0.035486160397444996
PROD00375,PROD00478,1,0.035486160397444996
PROD00370,PROD00381,1,0.035486160397444996
PROD00021,PROD00387,1,0.035486160397444996
PROD00284,PROD00440,1,0.035486160397444996
PROD00134,PROD00383,1,0.035486160397444996
PROD00228,PROD00330,1,0.035486160397444996
PROD00228,PROD00332,1,0.035486160397444996
PROD00330,PROD00332,1,0.035486160397444996
PROD00026,PROD00032,1,0.035486160397444996
PROD00388,PROD00448,1,0.035486160397444996
PROD00077,PROD00272,1,0.035486160397444996
PROD00077,PROD00405,1,0.035486160397444996
PROD00272,PROD00405,1,0.035486160397444996
PROD00073,PROD00128,1,0.035486160397444996
PROD00128,PROD00171,1,0.035486160397444996
PROD00016,PROD00207,1,0.035486160397444996
PROD00016,PROD00342,1,0.035486160397444996
PROD00207,PROD00342,1,0.035486160397444996
PROD00042,PROD00109,1,0.035486160397444996
PROD00006,PROD00018,1,0.035486160397444996
PROD00397,PROD00448,1,0.035486160397444996
PROD00192,PROD00250,1,0.035486160397444996
PROD00052,PROD00367,1,0.035486160397444996
PROD00314,PROD00395,1,0.035486160397444996
PROD00314,PROD00440,1,0.035486160397444996
PROD00395,PROD00440,1,0.035486160397444996
PROD00338,PROD00345,1,0.035486160397444996
PROD00338,PROD00378,1,0.035486160397444996
PROD00338,PROD00392,1,0.035486160397444996
PROD00345,PROD00378,1,0.035486160397444996
PROD00345,PROD00392,1,0.035486160397444996
PROD00378,PROD00392,1,0.035486160397444996
PROD00193,PROD00352,1,0.035486160397444996
PROD00025,PROD00165,1,0.035486160397444996
PROD00279,PROD00482,1,0.035486160397444996
PROD00279,PROD00484,1,0.035486160397444996
PROD00482,PROD00484,1,0.035486160397444996
PROD00130,PROD00157,1,0.035486160397444996
PROD00130,PROD00235,1,0.035486160397444996
PROD00130,PROD00262,1,0.035486160397444996
PROD00157,PROD00235,1,0.035486160397444996
PROD00157,PROD00262,1,0.035486160397444996
PROD00235,PROD00262,1,0.035486160397444996
PROD00114,PROD00372,1,0.035486160397444996
PROD00114,PROD00399,1,0.035486160397444996
PROD00011,PROD00317,1,0.035486160397444996
PROD00276,PROD00464,1,0.035486160397444996
PROD00111,PROD00386,1,0.035486160397444996
PROD00048,PROD00306,1,0.035486160397444996
PROD00048,PROD00337,1,0.035486160397444996
PROD00048,PROD00455,1,0.035486160397444996
PROD00306,PROD00337,1,0.035486160397444996
PROD00306,PROD00455,1,0.035486160397444996
PROD00337,PROD00455,1,0.035486160397444996
PROD00113,PROD00255,1,0.035486160397444996
PROD00118,PROD00142,1,0.035486160397444996
PROD00138,PROD00220,1,0.035486160397444996
PROD00054,PROD00382,1,0.035486160397444996
PROD00011,PROD00050,1,0.035486160397444996
PROD00046,PROD00317,1,0.035486160397444996
PROD00046,PROD00371,1,0.035486160397444996
PROD00317,PROD00371,1,0.035486160397444996
PROD00240,PROD00447,1,0.035486160397444996
PROD00240,PROD00490,1,0.035486160397444996
PROD00447,PROD00490,1,0.035486160397444996
PROD00002,PROD00012,1,0.035486160397444996
PROD00002,PROD00340,1,0.035486160397444996
PROD00012,PROD00121,1,0.035486160397444996
PROD00012,PROD00340,1,0.035486160397444996
PROD00107,PROD00426,1,0.035486160397444996
PROD00027,PROD00407,1,0.035486160397444996
PROD00027,PROD00495,1,0.035486160397444996
PROD00407,PROD00495,1,0.035486160397444996
PROD00178,PROD00415,1,0.035486160397444996
PROD00066,PROD00212,1,0.035486160397444996
PROD00066,PROD00277,1,0.035486160397444996
PROD00212,PROD00277,1,0.035486160397444996
PROD00164,PROD00306,1,0.035486160397444996
PROD00164,PROD00473,1,0.035486160397444996
PROD00306,PROD00473,1,0.035486160397444996
PROD00139,PROD00319,1,0.035486160397444996
PROD00171,PROD00224,1,0.035486160397444996
PROD00171,PROD00344,1,0.035486160397444996
PROD00329,PROD00349,1,0.035486160397444996
PROD00329,PROD00398,1,0.035486160397444996
PROD00349,PROD00398,1,0.035486160397444996
PROD00273,PROD00294,1,0.035486160397444996
PROD00273,PROD00371,1,0.035486160397444996
PROD00273,PROD00488,1,0.035486160397444996
PROD00294,PROD00371,1,0.035486160397444996
PROD00294,PROD00488,1,0.035486160397444996
PROD00371,PROD00488,1,0.035486160397444996
PROD00040,PROD00466,1,0.035486160397444996
PROD00341,PROD00466,1,0.035486160397444996
PROD00214,PROD00306,1,0.035486160397444996
PROD00214,PROD00417,1,0.035486160397444996
PROD00214,PROD00441,1,0.035486160397444996
PROD00306,PROD00417,1,0.035486160397444996
PROD00306,PROD00441,1,0.035486160397444996
PROD00417,PROD00441,1,0.035486160397444996
PROD00059,PROD00066,1,0.035486160397444996
PROD00064,PROD00348,1,0.035486160397444996
PROD00099,PROD00368,1,0.035486160397444996
PROD00041,PROD00308,1,0.035486160397444996
PROD00112,PROD00269,1,0.035486160397444996
PROD00112,PROD00290,1,0.035486160397444996
PROD00112,PROD00342,1,0.035486160397444996
PROD00269,PROD00290,1,0.035486160397444996
PROD00269,PROD00342,1,0.035486160397444996
PROD00290,PROD00342,1,0.035486160397444996
PROD00010,PROD00041,1,0.035486160397444996
PROD00002,PROD00150,1,0.035486160397444996
PROD00083,PROD00367,1,0.035486160397444996
PROD00070,PROD00156,1,0.035486160397444996
PROD00070,PROD00232,1,0.035486160397444996
PROD00156,PROD00232,1,0.035486160397444996
